Gmt time,Open,High,Low,Close,Volume
21.06.2020 22:00:00.000,1.36132,1.36297,1.36108,1.36145,4457729.9805
21.06.2020 23:00:00.000,1.36144,1.36265,1.36118,1.36187,5849970.2148
22.06.2020 00:00:00.000,1.36187,1.36253,1.36091,1.36182,8043009.7656
22.06.2020 01:00:00.000,1.36180,1.36182,1.35980,1.36045,8103490.2344
22.06.2020 02:00:00.000,1.36045,1.36046,1.35893,1.35931,4307060.0586
22.06.2020 03:00:00.000,1.35931,1.35988,1.35859,1.35885,4103160.1563
22.06.2020 04:00:00.000,1.35886,1.35890,1.35801,1.35871,3950229.9805
22.06.2020 05:00:00.000,1.35871,1.35982,1.35805,1.35959,5809419.9219
22.06.2020 06:00:00.000,1.35960,1.36042,1.35747,1.35799,6383080.0781
22.06.2020 07:00:00.000,1.35802,1.35925,1.35633,1.35672,8401230.4688
22.06.2020 08:00:00.000,1.35672,1.35792,1.35621,1.35650,5148680.1758
22.06.2020 09:00:00.000,1.35649,1.35758,1.35594,1.35718,5059899.9023
22.06.2020 10:00:00.000,1.35718,1.35837,1.35700,1.35834,4158529.7852
22.06.2020 11:00:00.000,1.35834,1.35903,1.35671,1.35679,4366089.8438
22.06.2020 12:00:00.000,1.35683,1.35798,1.35611,1.35696,4867569.8242
22.06.2020 13:00:00.000,1.35693,1.35800,1.35407,1.35479,10247610.3516
22.06.2020 14:00:00.000,1.35480,1.35546,1.35305,1.35542,9974860.3516
22.06.2020 15:00:00.000,1.35542,1.35597,1.35382,1.35449,7062919.9219
22.06.2020 16:00:00.000,1.35449,1.35460,1.35313,1.35331,5341290.0391
22.06.2020 17:00:00.000,1.35335,1.35398,1.35304,1.35309,4113660.1563
22.06.2020 18:00:00.000,1.35309,1.35354,1.35181,1.35242,4546919.9219
22.06.2020 19:00:00.000,1.35243,1.35377,1.35233,1.35321,9092870.1172
22.06.2020 20:00:00.000,1.35320,1.35360,1.35206,1.35208,3239760.0098
22.06.2020 21:00:00.000,1.35206,1.35288,1.35191,1.35222,1107530.0293
22.06.2020 22:00:00.000,1.35222,1.35227,1.35113,1.35127,2366209.9609
22.06.2020 23:00:00.000,1.35128,1.35173,1.35000,1.35036,4405490.2344
23.06.2020 00:00:00.000,1.35036,1.35191,1.35017,1.35132,4814379.8828
23.06.2020 01:00:00.000,1.35132,1.35703,1.35108,1.35243,20357369.1406
23.06.2020 02:00:00.000,1.35248,1.35413,1.35131,1.35275,11913209.9609
23.06.2020 03:00:00.000,1.35276,1.35412,1.35239,1.35360,5008390.1367
23.06.2020 04:00:00.000,1.35360,1.35448,1.35315,1.35448,2740510.0098
23.06.2020 05:00:00.000,1.35448,1.35561,1.35350,1.35537,4575250
23.06.2020 06:00:00.000,1.35538,1.35598,1.35356,1.35382,7268000
23.06.2020 07:00:00.000,1.35382,1.35440,1.35095,1.35100,9062209.9609
23.06.2020 08:00:00.000,1.35100,1.35327,1.35094,1.35311,6901919.9219
23.06.2020 09:00:00.000,1.35311,1.35358,1.35217,1.35270,7628390.1367
23.06.2020 10:00:00.000,1.35271,1.35315,1.35182,1.35271,5104819.8242
23.06.2020 11:00:00.000,1.35272,1.35358,1.35031,1.35039,5080879.8828
23.06.2020 12:00:00.000,1.35039,1.35078,1.34854,1.34964,7800290.0391
23.06.2020 13:00:00.000,1.34969,1.35174,1.34874,1.35100,8138569.8242
23.06.2020 14:00:00.000,1.35100,1.35135,1.34909,1.35035,9144860.3516
23.06.2020 15:00:00.000,1.35033,1.35149,1.34938,1.35099,6689759.7656
